pcgc,smvgc,sig_pcgc,length,pcmi,sig_mi,dist,sub_id,cdt,pair,pcte
0.000766027091581245,"[6.22381925e-03 6.21729104e-03 6.19780772e-03 ... 1.03290525e-06
 1.03243696e-06 1.03228087e-06]",0.0,13.558882999999987,0.006793583766384614,1.0,-50.66265900000001,AnRa,Rest,FR,0.13814293577635725
0.00047308111342214687,"[1.02277816e-02 1.02036576e-02 1.01319813e-02 ... 3.77829444e-05
 3.77822429e-05 3.77820091e-05]",0.0,28.883528999999992,0.019399621241337428,1.0,-35.33801300000001,AnRa,Rest,FR,0.08531397203404506
0.00044795367974104217,"[2.85499872e-03 2.85284455e-03 2.84640308e-03 ... 4.44003923e-07
 4.42632839e-07 4.42175822e-07]",0.0,33.63923,0.001246198614932581,1.0,-30.582312,AnRa,Rest,RR,0.08078256903879555
0.00020771608800829175,"[1.59390929e-05 1.61164900e-05 1.66475839e-05 ... 8.13818874e-06
 8.13754485e-06 8.13733022e-06]",0.0,42.044628,0.0016634132929560508,1.0,-22.176914,AnRa,Rest,FR,0.03745887126030225
0.000278519872389138,"[3.75429822e-04 3.75246545e-04 3.74697988e-04 ... 8.67280798e-05
 8.67247838e-05 8.67236852e-05]",0.0,43.236715,1.5950423204458275e-08,0.0,-20.984827,AnRa,Rest,RR,0.05022740483560454
7.598153690646647e-05,"[7.39028186e-07 7.59920132e-07 8.22544324e-07 ... 2.99035359e-05
 2.99020421e-05 2.99015442e-05]",0.0,49.264784000000006,0.0004501327477690608,0.0,-14.956758,AnRa,Rest,RR,0.013702273311760115
0.00025715110963275833,[0.00075744 0.0007571  0.00075609 ... 0.00020492 0.00020492 0.00020492],0.0,52.556316,0.0003334928135778625,0.0,-11.665225999999995,AnRa,Rest,OR,0.04637382882828432
0.000633233663848598,[0.0021234  0.00212268 0.00212052 ... 0.00028432 0.00028432 0.00028432],0.0,53.095214,0.00034500004292326025,0.0,-11.126328,AnRa,Rest,RR,0.11419538331979015
0.00028658914622270437,[0.00029398 0.00029406 0.0002943  ... 0.00015112 0.00015112 0.00015112],0.0,72.36377399999999,8.348061438923082e-05,0.0,8.142232,AnRa,Rest,RR,0.0516825925035122
0.0003443025165792424,"[3.77338282e-03 3.76582374e-03 3.74335351e-03 ... 4.92061762e-05
 4.92044837e-05 4.92039196e-05]",0.0,1.3954580000000048,0.005733085556475004,1.0,-64.681015,AnRa,Rest,RF,0.062090441654307875
0.002453582866704052,"[1.13822962e-01 1.13250838e-01 1.11568457e-01 ... 1.12209916e-04
 1.12208862e-04 1.12208511e-04]",1.0,0.9359850000000024,0.1630812929584735,1.0,-64.221542,AnRa,Rest,RF,0.4424714792755077
0.0007034841721680339,[0.0108164  0.01072893 0.01047508 ... 0.00017819 0.00017818 0.00017818],0.0,2.188792999999997,0.002051746591270387,1.0,-61.096764,AnRa,Rest,FF,0.12686414081633754
0.00037208662239240914,"[4.14845894e-05 4.16032150e-05 4.19566180e-05 ... 1.95760229e-04
 1.95758382e-04 1.95757766e-04]",0.0,9.291069,0.000688295655340454,0.0,-53.994488,AnRa,Rest,FF,0.0671009406133316
0.0049174216322454,"[1.78211322e-01 1.77537292e-01 1.75545537e-01 ... 1.25915504e-04
 1.25905570e-04 1.25902259e-04]",1.0,10.067340999999985,0.30674521183495784,1.0,-53.21821600000001,AnRa,Rest,RF,0.8867924753500688
0.0001806127463592766,"[3.43863726e-03 3.43340036e-03 3.41778661e-03 ... 8.16559177e-07
 8.16353471e-07 8.16284904e-07]",0.0,11.595322000000005,0.0003215508011962242,0.0,-51.690235,AnRa,Rest,OF,0.032571139186733065
0.0005819808023164175,[0.00217298 0.00217111 0.00216552 ... 0.00078058 0.00078058 0.00078057],0.0,12.292400999999998,0.0006217187030692628,0.0,-50.993156,AnRa,Rest,OF,0.10495260217430943
0.00033213708730683855,"[4.13949444e-04 4.14133991e-04 4.14684941e-04 ... 1.12410676e-05
 1.12404857e-05 1.12402917e-05]",0.0,12.622897999999983,0.0010359787254365926,1.0,-50.66265900000001,AnRa,Rest,FF,0.05989656609411007
0.000322878226734602,[0.00164813 0.00164394 0.00163148 ... 0.00049365 0.00049365 0.00049365],0.0,27.947543999999986,0.017665734560807778,1.0,-35.33801300000001,AnRa,Rest,FF,0.05822685206512908
0.0006651367232035633,"[5.36315143e-03 5.35885983e-03 5.34602701e-03 ... 3.11447675e-06
 3.11393671e-06 3.11375670e-06]",0.0,32.703244999999995,2.517260853096559e-06,0.0,-30.582312,AnRa,Rest,RF,0.11994868150986447
0.0004985594880242417,"[2.15626211e-04 2.16018565e-04 2.17193153e-04 ... 3.55771656e-07
 3.50500713e-07 3.48743761e-07]",0.0,41.108643,0.002247646407937509,1.0,-22.176914,AnRa,Rest,FF,0.08990866262008924
0.0009846386199723334,"[6.40769783e-03 6.40431157e-03 6.39417655e-03 ... 9.24320859e-05
 9.24297157e-05 9.24289256e-05]",0.0,42.30073,0.0004841544891895922,0.0,-20.984827,AnRa,Rest,RF,0.17756665676272976
0.000501066296772601,"[3.02342525e-03 3.02281149e-03 3.02097171e-03 ... 3.42745339e-05
 3.42715128e-05 3.42705058e-05]",0.0,48.328799,0.006374028118880659,1.0,-14.956758,AnRa,Rest,RF,0.09036073268880362
0.0006939658256686076,"[6.82694671e-05 6.82463231e-05 6.81770661e-05 ... 1.04249397e-05
 1.04184439e-05 1.04162787e-05]",0.0,51.620331,0.0008223771742876806,1.0,-11.665225999999995,AnRa,Rest,OF,0.1251476319048144
0.0004679957648552335,"[8.33211148e-05 8.35389358e-05 8.41917228e-05 ... 6.07175654e-05
 6.07095363e-05 6.07068600e-05]",0.0,52.159229,0.001113587422871376,1.0,-11.126328,AnRa,Rest,RF,0.08439689613921035
0.0006812154680968519,[0.00758148 0.00757858 0.00756991 ... 0.00013487 0.00013487 0.00013487],0.0,71.42778899999998,0.0013736129817232268,1.0,8.142232,AnRa,Rest,RF,0.12284827220002276
0.00032732508623345424,"[3.76739163e-03 3.75844120e-03 3.73183503e-03 ... 1.42901899e-05
 1.42901770e-05 1.42901727e-05]",0.0,3.584251000000002,0.00024069177549179702,0.0,-64.681015,AnRa,Rest,RF,0.059028784833444585
0.00024906289544857074,[0.0006627  0.00066001 0.0006521  ... 0.00022168 0.00022168 0.00022167],0.0,3.1247779999999987,0.0015327366873130188,1.0,-64.221542,AnRa,Rest,RF,0.044915225516637416
0.0005351265471686961,[0.00030009 0.00030121 0.00030451 ... 0.00038983 0.00038982 0.00038982],0.0,2.188792999999997,0.002051746591270387,1.0,-63.285557,AnRa,Rest,FF,0.09650305198103898
0.0002596378701806845,"[1.44489531e-03 1.44229462e-03 1.43455009e-03 ... 2.16274410e-05
 2.16262198e-05 2.16258128e-05]",0.0,7.1022760000000025,0.00042802452877666036,0.0,-53.994488,AnRa,Rest,FF,0.04682228346708075
0.0010904622544465337,"[5.71156242e-05 5.92232645e-05 6.54608521e-05 ... 1.92421088e-04
 1.92420433e-04 1.92420215e-04]",0.0,7.878547999999987,0.006687358909918117,1.0,-53.21821600000001,AnRa,Rest,RF,0.19665056084582666
0.002196432239324197,[0.04521002 0.04513835 0.04492469 ... 0.00059714 0.00059714 0.00059714],1.0,9.406529000000006,0.08298190925754413,1.0,-51.690235,AnRa,Rest,OF,0.3960977374152075
0.0010662428802579171,"[1.64366252e-03 1.64277951e-03 1.64013962e-03 ... 1.52237405e-06
 1.50850675e-06 1.50388441e-06]",0.0,10.103608,0.028970062696405563,1.0,-50.993156,AnRa,Rest,OF,0.19228291446640766
0.00031250525568049525,"[3.06716841e-04 3.06888317e-04 3.07400106e-04 ... 5.51819463e-05
 5.51775333e-05 5.51760623e-05]",0.0,10.434104999999988,0.005560902364937448,1.0,-50.66265900000001,AnRa,Rest,FF,0.0563562228277485
0.0013079408518943405,[0.00707424 0.00705939 0.00701524 ... 0.00029477 0.00029476 0.00029476],0.0,25.75875099999999,0.010637522596876892,1.0,-35.33801300000001,AnRa,Rest,FF,0.23586997260050635
0.000625325631015583,[0.00195856 0.00195753 0.00195448 ... 0.00021376 0.00021376 0.00021376],0.0,30.514452,0.0006854250063845767,0.0,-30.582312,AnRa,Rest,RF,0.11276927335086792
0.00036812369748862034,"[1.15180224e-05 1.17473674e-05 1.24339897e-05 ... 1.15373833e-04
 1.15372157e-04 1.15371598e-04]",0.0,38.91985,0.00032851672898459583,0.0,-22.176914,AnRa,Rest,FF,0.0663862791000677
0.00012291879841153094,"[1.96057838e-04 1.95995815e-04 1.95810179e-04 ... 2.24436295e-05
 2.24423163e-05 2.24418786e-05]",0.0,40.111937,0.0016872369274807395,1.0,-20.984827,AnRa,Rest,RF,0.02216679261254324
0.0003326119820805662,"[1.36663860e-06 1.38484066e-06 1.43939762e-06 ... 2.57887647e-04
 2.57881645e-04 2.57879644e-04]",0.0,46.140006,9.744806420997064e-05,0.0,-14.956758,AnRa,Rest,RF,0.0599822071359852
0.001473688480982949,[0.00816882 0.00816424 0.00815051 ... 0.00067463 0.00067462 0.00067461],0.0,49.431538,0.004122158389304076,1.0,-11.665225999999995,AnRa,Rest,OF,0.2657603829161612
0.00029193978675712273,"[4.04154088e-04 4.04232915e-04 4.04469154e-04 ... 6.40080444e-06
 6.39581113e-06 6.39414673e-06]",0.0,49.970436,0.0015127274196906626,1.0,-11.126328,AnRa,Rest,RF,0.0526475103240853
0.0009851637006133007,[0.00071783 0.00071753 0.00071663 ... 0.00018945 0.00018944 0.00018943],0.0,69.238996,0.0002562277400848245,0.0,8.142232,AnRa,Rest,RF,0.17766134816732854
0.0035295570622841947,[0.11554316 0.11525847 0.11441268 ... 0.00011748 0.00011748 0.00011748],1.0,10.686527000000003,0.12707694815584958,1.0,-64.681015,AnRa,Rest,RF,0.6365093087865031
0.0004848893459026282,"[4.77317618e-03 4.75313136e-03 4.69412345e-03 ... 1.53912354e-06
 1.53237153e-06 1.53012090e-06]",0.0,10.227054000000004,0.00868581060437279,1.0,-64.221542,AnRa,Rest,RF,0.08744343183920186
0.0001293026934929831,[0.00143962 0.00143273 0.00141245 ... 0.00015389 0.00015389 0.00015389],0.0,9.291069,0.000688295655340454,0.0,-63.285557,AnRa,Rest,FF,0.02331804433448904
0.0005160548342855176,"[2.21896597e-04 2.22423206e-04 2.23951904e-04 ... 7.58906424e-05
 7.58850815e-05 7.58832279e-05]",0.0,7.1022760000000025,0.00042802452877666036,0.0,-61.096764,AnRa,Rest,FF,0.0930637187813115
0.0008127173274914412,"[2.41435092e-03 2.40605007e-03 2.38148899e-03 ... 7.61287484e-05
 7.61224406e-05 7.61203380e-05]",0.0,0.7762719999999845,3.2719099220202004e-05,0.0,-53.21821600000001,AnRa,Rest,RF,0.14656290725205426
0.00015994031048061077,"[2.30261672e-03 2.29935384e-03 2.28962560e-03 ... 2.65333020e-05
 2.65327045e-05 2.65325054e-05]",0.0,2.3042530000000028,0.0009367470684367164,1.0,-51.690235,AnRa,Rest,OF,0.02884313659607728
0.003577579612439985,[0.07698372 0.07691358 0.07670391 ... 0.00013244 0.00013244 0.00013244],1.0,3.0013319999999983,0.06901958338857739,1.0,-50.993156,AnRa,Rest,OF,0.6451695456565782
0.0002383802692078607,"[1.13008555e-03 1.12897594e-03 1.12566434e-03 ... 3.13279034e-05
 3.13279494e-05 3.13279647e-05]",0.0,3.3318289999999853,0.0002991182743308229,0.0,-50.66265900000001,AnRa,Rest,FF,0.04298875402899459
9.418309477049468e-05,"[1.03373031e-03 1.03109098e-03 1.02324885e-03 ... 7.02205233e-05
 7.02206638e-05 7.02207106e-05]",0.0,18.656474999999983,0.0014639155013789207,1.0,-35.33801300000001,AnRa,Rest,FF,0.016984685470120994
0.0001953150110969304,"[5.66755101e-04 5.66487458e-04 5.65687144e-04 ... 9.19810812e-05
 9.19784666e-05 9.19775951e-05]",0.0,23.412176000000002,0.00034194296042500133,0.0,-30.582312,AnRa,Rest,RF,0.035222499740089286
0.0010931326421674825,"[1.37794696e-02 1.37725980e-02 1.37520276e-02 ... 5.34018180e-06
 5.33700117e-06 5.33594097e-06]",0.0,31.817574,0.0036742363575363868,1.0,-22.176914,AnRa,Rest,FF,0.1971321302361096
0.0002948084408338492,[0.00046099 0.00046089 0.00046061 ... 0.00011481 0.00011481 0.00011481],0.0,33.009660999999994,3.933377039544439e-05,0.0,-20.984827,AnRa,Rest,RF,0.0531648344504002
0.00028909495478801617,"[6.05169986e-05 6.05104495e-05 6.04908228e-05 ... 4.64136532e-04
 4.64132761e-04 4.64131505e-04]",0.0,39.03773,3.68040870633024e-05,0.0,-14.956758,AnRa,Rest,RF,0.05213448220233625
0.0005735407890552491,[0.0009527  0.00095249 0.00095185 ... 0.00016692 0.00016692 0.00016691],0.0,42.329262,0.0017818749193025953,1.0,-11.665225999999995,AnRa,Rest,OF,0.10343055651469386
0.0009048017153274747,[0.00560718 0.00560539 0.00560003 ... 0.0004072  0.0004072  0.0004072 ],0.0,42.86816,0.0022709988515501323,1.0,-11.126328,AnRa,Rest,RF,0.16316911846134688
0.0001473678066872264,[0.00061256 0.00061237 0.00061178 ... 0.00010616 0.00010616 0.00010616],0.0,62.13672,0.00013907565200099725,0.0,8.142232,AnRa,Rest,RF,0.026575850486793114
0.00029034494630097996,"[8.76813097e-06 8.78428573e-06 8.83252784e-06 ... 6.67404044e-05
 6.67409694e-05 6.67411578e-05]",0.0,11.46279899999999,0.0007309028105986215,0.0,-64.681015,AnRa,Rest,RR,0.05235990177194952
0.0006000445312865921,"[1.56733083e-02 1.56001207e-02 1.53846947e-02 ... 3.29328075e-05
 3.29330146e-05 3.29330836e-05]",0.0,11.003325999999989,0.0102224466724401,1.0,-64.221542,AnRa,Rest,RR,0.1082101586999636
0.006006622045665377,[0.21457087 0.21347327 0.2102475  ... 0.00061803 0.00061801 0.000618  ],1.0,10.067340999999985,0.30674521183495784,1.0,-63.285557,AnRa,Rest,FR,1.08321547972197
0.00043750738137071643,"[1.34832602e-02 1.33727123e-02 1.30519128e-02 ... 1.81204834e-05
 1.81196145e-05 1.81193248e-05]",0.0,7.878547999999987,0.006687358909918117,1.0,-61.096764,AnRa,Rest,FR,0.07889871618198112
0.0005579187767965621,"[4.38039845e-03 4.37204795e-03 4.34718128e-03 ... 2.72803508e-05
 2.72756284e-05 2.72740544e-05]",0.0,0.7762719999999845,3.2719099220202004e-05,0.0,-53.994488,AnRa,Rest,FR,0.10061333156290456
0.000437646262465341,"[5.04377091e-04 5.05483614e-04 5.08782891e-04 ... 4.53132206e-05
 4.53090211e-05 4.53076214e-05]",0.0,1.5279810000000182,3.2782199319569823e-06,0.0,-51.690235,AnRa,Rest,OR,0.07892376156529214
0.0006254256465154652,[0.00590949 0.00590401 0.00588762 ... 0.00025112 0.00025111 0.00025111],0.0,2.2250600000000134,0.002395288675078433,1.0,-50.993156,AnRa,Rest,OR,0.1127873098340794
0.00038636348465059816,[0.00057768 0.0005777  0.00057775 ... 0.00024216 0.00024216 0.00024216],0.0,2.5555570000000003,0.001244606423856709,1.0,-50.66265900000001,AnRa,Rest,FR,0.06967558541074963
0.0016230958193532707,[0.0012686  0.00126609 0.00125861 ... 0.0007649  0.00076488 0.00076488],0.0,17.880203,0.00238592563402662,1.0,-35.33801300000001,AnRa,Rest,FR,0.29270403618357155
0.0004783994801142999,"[4.59278223e-03 4.58931169e-03 4.57893401e-03 ... 4.61592830e-07
 4.59179516e-07 4.58375094e-07]",0.0,22.63590400000001,9.868452677608276e-05,0.0,-30.582312,AnRa,Rest,RR,0.08627306969059484
0.0010707466670054624,[0.0096912  0.00968594 0.00967019 ... 0.00059618 0.00059618 0.00059618],0.0,31.04130200000001,0.017997308535132817,1.0,-22.176914,AnRa,Rest,FR,0.19309511331714585
0.0002635707529092812,"[9.29957045e-05 9.30265907e-05 9.31190911e-05 ... 1.01235041e-04
 1.01234983e-04 1.01234963e-04]",0.0,32.23338900000002,0.00018273433374460524,0.0,-20.984827,AnRa,Rest,RR,0.0475315272681988
0.0004435714490713672,"[3.37213684e-03 3.37147968e-03 3.36950981e-03 ... 6.12434953e-05
 6.12426975e-05 6.12424315e-05]",0.0,38.26145800000001,0.001171660747242953,1.0,-14.956758,AnRa,Rest,RR,0.07999229123189909
0.00020393082569447607,"[5.20332102e-05 5.20404455e-05 5.20621100e-05 ... 2.97655071e-06
 2.97483373e-06 2.97426142e-06]",0.0,41.552990000000015,0.0013389479615639743,1.0,-11.665225999999995,AnRa,Rest,OR,0.03677624886422653
0.0009218363278460373,[0.00237753 0.00237701 0.00237543 ... 0.00047073 0.00047072 0.00047072],0.0,42.09188800000001,0.0007236746494285741,0.0,-11.126328,AnRa,Rest,RR,0.16624108733684634
0.0002571718716817273,"[2.90982056e-03 2.90871954e-03 2.90542152e-03 ... 5.00661486e-05
 5.00652185e-05 5.00649085e-05]",0.0,61.36044800000001,0.0010285164137151526,1.0,8.142232,AnRa,Rest,RR,0.0463775729914201
0.0004043800003152853,[0.0006057  0.000605   0.00060289 ... 0.0002437  0.0002437  0.0002437 ],0.0,12.990780000000008,0.0009558499855195637,1.0,-64.681015,AnRa,Rest,RO,0.07292462763619245
9.706118087038362e-05,"[2.78917412e-04 2.77959449e-04 2.75139257e-04 ... 2.30548236e-05
 2.30532187e-05 2.30526837e-05]",0.0,12.531307000000005,0.0002095852451837743,0.0,-64.221542,AnRa,Rest,RO,0.017503710538066146
0.00026240887803163915,[0.0033038  0.00328848 0.00324334 ... 0.00021796 0.00021795 0.00021795],0.0,11.595322000000005,0.0003215508011962242,0.0,-63.285557,AnRa,Rest,FO,0.04732199837768533
0.003528030289041029,"[1.77104803e-01 1.75504301e-01 1.70873241e-01 ... 1.88546502e-05
 1.88516182e-05 1.88506076e-05]",1.0,9.406529000000006,0.08298190925754413,1.0,-61.096764,AnRa,Rest,FO,0.6362339752631935
0.0006238992531839571,[0.00298532 0.00298118 0.00296885 ... 0.00021254 0.00021253 0.00021253],0.0,2.3042530000000028,0.0009367470684367164,1.0,-53.994488,AnRa,Rest,FO,0.11251204482285283
0.00019793860998884585,[0.00108777 0.00108379 0.001072   ... 0.00014744 0.00014744 0.00014744],0.0,1.5279810000000182,3.2782199319569823e-06,0.0,-53.21821600000001,AnRa,Rest,RO,0.03569563137892031
0.0011065827655660776,[0.017985   0.01796965 0.01792376 ... 0.00018254 0.00018254 0.00018254],0.0,0.6970789999999951,0.03437305829196191,1.0,-50.993156,AnRa,Rest,OO,0.19955768352692185
0.0012428505098140974,[0.01268267 0.01266679 0.01261939 ... 0.00065515 0.00065515 0.00065515],0.0,1.027575999999982,0.021440669417820857,1.0,-50.66265900000001,AnRa,Rest,FO,0.22413178338438974
0.0005239754750387959,"[3.04751424e-03 3.04068526e-03 3.02039459e-03 ... 2.89094735e-05
 2.89045505e-05 2.89029096e-05]",0.0,16.352221999999983,0.003944830875816764,1.0,-35.33801300000001,AnRa,Rest,FO,0.09449210242323873
0.0005965081057330844,[0.00412652 0.00412348 0.00411441 ... 0.00042562 0.00042562 0.00042562],0.0,21.107923,0.000770565338633844,0.0,-30.582312,AnRa,Rest,RO,0.1075724107488988
0.000182437072406616,"[8.78179447e-04 8.77790585e-04 8.76626495e-04 ... 8.97207545e-06
 8.97066871e-06 8.97019981e-06]",0.0,29.513320999999994,6.093198145151747e-06,0.0,-22.176914,AnRa,Rest,FO,0.032900132454415705
0.0005480050393258383,"[4.13258345e-03 4.13010473e-03 4.12268587e-03 ... 6.17063742e-05
 6.17020149e-05 6.17005618e-05]",0.0,30.705407999999995,0.0014469555819012214,1.0,-20.984827,AnRa,Rest,RO,0.09882551907719356
0.00046702809201404344,[0.00101882 0.00101866 0.00101816 ... 0.00018625 0.00018625 0.00018624],0.0,36.73347699999999,0.0007194623436284077,0.0,-14.956758,AnRa,Rest,RO,0.08422238903806188
0.00023338991345123183,"[1.28088752e-03 1.28032084e-03 1.27862479e-03 ... 3.96768274e-05
 3.96757022e-05 3.96753272e-05]",0.0,40.025009000000004,0.00044056577053908086,0.0,-11.665225999999995,AnRa,Rest,OO,0.04208880884119957
0.0003254298730621663,"[8.46702767e-06 8.61996593e-06 9.07833129e-06 ... 1.93545197e-04
 1.93543555e-04 1.93543008e-04]",0.0,40.56390699999999,1.916316358574477e-05,0.0,-11.126328,AnRa,Rest,RO,0.05868700800298904
7.037860663960949e-05,"[2.76114641e-05 2.76249148e-05 2.76652113e-05 ... 5.10841929e-05
 5.10837430e-05 5.10835930e-05]",0.0,59.832467,0.0001035283818069388,0.0,8.142232,AnRa,Rest,RO,0.012691858347954959
0.001355012029371938,[0.02275792 0.02270387 0.02254319 ... 0.00136117 0.00136117 0.00136117],0.0,13.687859000000005,0.03292783698797308,1.0,-64.681015,AnRa,Rest,RO,0.2443586418899732
0.0008779609897586749,"[3.70806479e-02 3.69006556e-02 3.63709629e-02 ... 2.74449698e-06
 2.74352714e-06 2.74320387e-06]",0.0,13.228385999999999,0.011076777942783169,1.0,-64.221542,AnRa,Rest,RO,0.1583287457523508
0.00042540204272278887,[0.00011755 0.00011711 0.00011581 ... 0.00060363 0.00060362 0.00060362],0.0,12.292400999999998,0.0006217187030692628,0.0,-63.285557,AnRa,Rest,FO,0.07671567717752531
0.0022068944718638406,"[7.14894325e-02 7.08944176e-02 6.91693684e-02 ... 1.11443362e-05
 1.11331278e-05 1.11293918e-05]",1.0,10.103608,0.028970062696405563,1.0,-61.096764,AnRa,Rest,FO,0.3979844637904039
0.002900101373352504,[0.06080714 0.06069022 0.06034214 ... 0.00022903 0.00022902 0.00022902],1.0,3.0013319999999983,0.06901958338857739,1.0,-53.994488,AnRa,Rest,FO,0.5229952336763661
0.00016225283463078277,"[2.96818838e-03 2.95803921e-03 2.92800914e-03 ... 7.49412183e-05
 7.49402360e-05 7.49399085e-05]",0.0,2.2250600000000134,0.002395288675078433,1.0,-53.21821600000001,AnRa,Rest,RO,0.029260169986500918
0.004325605269064559,"[1.14760425e-01 1.14572483e-01 1.14012339e-01 ... 5.32357364e-06
 5.31800125e-06 5.31614383e-06]",1.0,0.6970789999999951,0.03437305829196191,1.0,-51.690235,AnRa,Rest,OO,0.7800661588153259
0.004176435551726421,"[9.93446399e-02 9.92106058e-02 9.88106793e-02 ... 8.94804530e-05
 8.94756856e-05 8.94740965e-05]",1.0,0.3304969999999869,0.08416584552703199,1.0,-50.66265900000001,AnRa,Rest,FO,0.7531653573835086
